id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3013300685,20150318T000000,760000.0,4,3.25,2690,3995,2.0,0,0,3,9,2060.0,630,2014,0,98136,47.532,-122.384,1810,4590
8856960260,20140521T000000,332500.0,3,2.25,1800,10500,2.0,0,0,3,7,1800.0,0,1995,0,98038,47.3879,-122.03200000000001,1870,8555
629400340,20141222T000000,750000.0,4,2.75,3430,13907,2.0,0,0,3,11,3430.0,0,1995,0,98075,47.5879,-121.993,3250,13851
7237450190,20140806T000000,430760.0,5,2.75,2710,4685,2.0,0,0,3,8,2710.0,0,2014,0,98038,47.3555,-122.06200000000001,2710,4449
2473500110,20150112T000000,419950.0,3,1.75,1770,16909,1.0,0,0,5,8,1770.0,0,1977,0,98058,47.4458,-122.134,1960,9100
2447500015,20141121T000000,581000.0,2,1.75,1930,11200,1.0,0,2,3,8,1430.0,500,1951,0,98177,47.7576,-122.37,2840,12408
11510310,20140905T000000,835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140.0,990,1993,0,98052,47.6993,-122.102,2260,9984
7177300735,20150329T000000,546000.0,2,1.0,1120,6180,1.0,0,0,4,7,1120.0,0,1939,0,98115,47.6824,-122.301,1420,5356
1262700040,20141016T000000,363500.0,4,1.75,2180,9702,1.0,0,0,5,7,1090.0,1090,1962,0,98178,47.4973,-122.26799999999999,2020,9792
7625703885,20140917T000000,870000.0,4,3.0,2940,7108,2.0,0,1,3,9,2220.0,720,2011,0,98136,47.5437,-122.395,2240,7950
2768100690,20150423T000000,513000.0,3,1.75,1710,5000,1.0,0,0,4,7,1110.0,600,1944,0,98107,47.6689,-122.37,920,5000
2597520790,20150423T000000,765000.0,3,2.5,2310,11993,2.0,0,0,3,9,2310.0,0,1988,0,98006,47.5438,-122.139,2830,10031
8944600060,20150420T000000,541900.0,3,2.5,1880,3054,2.0,0,0,3,8,1880.0,0,1988,0,98007,47.6091,-122.147,1840,3815
3175200220,20150113T000000,410000.0,3,2.5,2150,4332,2.0,0,0,3,8,2150.0,0,2013,0,98019,47.7373,-121.969,2140,4332
2206700070,20141013T000000,435000.0,3,1.0,1120,9656,1.0,0,0,5,7,1120.0,0,1955,0,98006,47.567,-122.139,1720,9908
2485000165,20141215T000000,740000.0,4,2.5,2300,9900,1.0,0,2,3,8,1600.0,700,1961,0,98136,47.5256,-122.385,2510,7500
1785400210,20150129T000000,524000.0,4,2.25,2190,15491,2.0,0,0,3,8,2190.0,0,1981,0,98074,47.6299,-122.039,2090,15039
3221059036,20140502T000000,400000.0,4,2.5,3630,42884,1.5,0,0,3,9,2300.0,1330,1979,0,98092,47.2617,-122.19,2830,80148
7954300220,20140730T000000,600000.0,4,2.5,3010,7953,2.0,0,0,3,9,3010.0,0,2000,0,98056,47.522,-122.19,2670,6202
1321700390,20140908T000000,299990.0,3,2.5,1870,8541,2.0,0,0,3,8,1870.0,0,1989,0,98023,47.2925,-122.346,2150,7789
9551201240,20141030T000000,1465000.0,4,2.5,2800,4000,2.0,0,0,3,9,2800.0,0,2011,0,98103,47.6695,-122.339,1770,4200
1862400471,20140820T000000,392500.0,3,3.25,1600,1289,3.0,0,0,3,8,1600.0,0,1998,0,98117,47.6957,-122.375,1600,1376
1325059083,20140527T000000,830000.0,4,2.5,1850,50662,1.0,0,0,3,8,1430.0,420,1978,0,98052,47.6535,-122.119,2090,10599
1328340540,20140523T000000,335000.0,4,2.5,1750,8476,1.0,0,0,4,7,1240.0,510,1983,0,98058,47.4447,-122.137,1660,7875
3521059042,20140728T000000,255500.0,4,1.0,1370,41194,1.5,0,2,5,5,1370.0,0,1900,0,98092,47.2716,-122.14399999999999,1590,84070
257000138,20150115T000000,280000.0,2,1.0,850,16400,1.0,0,0,3,6,850.0,0,1923,0,98168,47.4889,-122.29899999999999,1100,14459
3991400080,20141216T000000,499900.0,3,1.75,2430,8820,1.0,0,2,3,8,1630.0,800,1977,0,98178,47.4972,-122.23299999999999,2390,10050
6372000190,20140826T000000,745000.0,4,2.0,1960,4520,1.0,0,0,3,8,960.0,1000,1922,2001,98116,47.58,-122.405,1680,4520
7236500025,20140829T000000,306000.0,3,1.75,1560,7500,1.0,0,0,4,8,1560.0,0,1966,0,98056,47.489,-122.18,1600,7904
5029450850,20141204T000000,205000.0,3,1.75,1420,6980,1.0,0,0,5,7,820.0,600,1980,0,98023,47.2873,-122.367,1470,7319
7305300370,20150504T000000,390000.0,3,1.5,1240,8410,1.0,0,0,5,6,1240.0,0,1948,0,98155,47.753,-122.32799999999999,1630,8410
9558010090,20140822T000000,445000.0,4,2.5,2790,8111,2.0,0,0,3,9,2480.0,310,2004,0,98058,47.4492,-122.116,2550,7634
824059331,20141108T000000,1610000.0,5,3.75,3530,13260,2.0,0,0,3,10,3530.0,0,2013,0,98040,47.5761,-122.205,3340,13260
3396800120,20150427T000000,540000.0,3,2.5,2180,11100,1.0,0,0,3,8,1230.0,950,1983,0,98052,47.717,-122.101,1930,12000
7853220740,20150407T000000,575000.0,4,2.5,2890,9775,2.0,0,2,3,8,2890.0,0,2004,0,98065,47.5339,-121.854,2640,7184
4083306616,20150224T000000,450000.0,2,1.5,960,1000,2.0,0,0,3,8,920.0,40,2008,0,98103,47.6489,-122.335,1200,1297
8016250140,20150506T000000,210000.0,3,2.5,1610,6732,2.0,0,0,3,7,1610.0,0,1994,0,98030,47.3658,-122.17200000000001,1680,7414
1762600090,20150424T000000,1211000.0,4,2.5,3430,35120,2.0,0,0,3,10,3430.0,0,1984,0,98033,47.6484,-122.182,3920,35230
3179100480,20140806T000000,530000.0,3,2.25,1264,1536,2.0,0,0,3,8,1264.0,0,2003,0,98105,47.6694,-122.279,1264,2067
7942601200,20141001T000000,412000.0,2,1.0,1040,5120,1.0,0,0,3,7,1040.0,0,1901,0,98122,47.6048,-122.31200000000001,1250,4000
2459960030,20140815T000000,343888.0,4,2.5,2060,5607,2.0,0,0,3,7,2060.0,0,2002,0,98058,47.4365,-122.14399999999999,2060,5367
1061400180,20150106T000000,240000.0,3,1.0,1550,12670,1.0,0,0,4,7,1550.0,0,1962,0,98056,47.5024,-122.169,1550,8880
3275310220,20141222T000000,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360.0,0,1983,0,98003,47.2574,-122.31,1390,9685
4058800500,20140710T000000,416100.0,4,1.75,2320,5490,1.0,0,3,3,8,1160.0,1160,1956,0,98178,47.5091,-122.241,2240,7200
3797001920,20140702T000000,310000.0,2,1.0,700,3000,1.0,0,0,4,6,700.0,0,1918,0,98103,47.6846,-122.346,1560,4500
8658300260,20141209T000000,361000.0,3,1.75,1150,17585,1.0,0,0,3,7,1150.0,0,1964,0,98014,47.6503,-121.90799999999999,1200,7500
7883603945,20140715T000000,400000.0,5,1.75,2300,6720,2.0,0,0,3,7,2300.0,0,1905,0,98108,47.528,-122.32,1200,6000
1854750010,20140820T000000,1150000.0,3,2.5,4190,9624,2.0,0,0,3,10,4190.0,0,1999,0,98006,47.5642,-122.12700000000001,3650,8321
923000414,20150419T000000,670000.0,3,1.75,1850,8160,1.0,0,0,3,8,1850.0,0,1952,0,98177,47.7241,-122.363,1600,8160
1310900610,20140714T000000,336000.0,4,2.25,2210,11700,2.0,0,0,4,8,2210.0,0,1967,0,98032,47.3648,-122.28399999999999,2040,9000
8651511060,20140630T000000,530000.0,4,2.25,1980,15086,2.0,0,0,3,8,1980.0,0,1981,0,98074,47.647,-122.064,2100,10927
4217400540,20140929T000000,815241.0,5,2.25,2060,4800,2.5,0,0,3,8,2060.0,0,1907,0,98105,47.66,-122.28200000000001,1740,4800
3013300968,20140801T000000,416500.0,3,1.0,1100,4184,1.0,0,0,4,7,1100.0,0,1965,0,98136,47.5309,-122.382,1630,4366
241900020,20140718T000000,378800.0,5,2.5,2740,5400,2.0,0,0,3,8,2740.0,0,2005,0,98031,47.4036,-122.205,2900,5476
2207200405,20140716T000000,460000.0,5,2.0,1910,12264,1.0,0,0,4,7,1010.0,900,1963,0,98007,47.601000000000006,-122.134,1700,9179
4038200120,20140825T000000,534000.0,5,1.75,2120,8625,1.0,0,0,3,7,1200.0,920,1959,0,98008,47.6118,-122.131,1930,8625
2770604080,20150324T000000,629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120.0,560,2014,0,98119,47.6425,-122.374,1610,1618
1795800040,20140903T000000,1350000.0,4,3.25,5370,20388,2.0,0,4,4,11,5370.0,0,1990,0,98198,47.405,-122.331,2770,22270
1788700160,20150220T000000,195000.0,3,1.0,1260,8378,1.0,0,0,4,6,840.0,420,1959,1977,98023,47.3274,-122.348,1140,8496
1446801030,20140822T000000,220000.0,4,1.75,1660,11664,1.0,0,0,3,6,1010.0,650,1952,0,98168,47.4943,-122.331,1670,9975
9268200285,20140703T000000,370000.0,2,1.0,860,5040,1.0,0,0,3,7,860.0,0,1956,0,98117,47.6977,-122.365,1570,5040
8078390150,20140626T000000,675750.0,4,2.5,2770,10274,2.0,0,0,3,9,2770.0,0,1989,0,98029,47.5748,-122.01799999999999,2270,7210
4237901075,20150305T000000,733000.0,4,2.5,2210,5002,1.0,0,0,3,7,1370.0,840,1977,0,98199,47.6637,-122.40100000000001,1970,4920
8944360170,20141114T000000,517500.0,3,2.5,1810,4332,2.0,0,0,3,8,1810.0,0,1992,0,98029,47.5776,-121.99600000000001,1740,4332
9268850030,20140707T000000,420000.0,3,2.25,1620,1075,3.0,0,0,3,8,1540.0,80,2009,0,98027,47.5405,-122.02600000000001,1620,1237
2768100510,20150402T000000,649000.0,3,2.0,1530,1442,3.0,0,0,3,9,1530.0,0,2015,0,98107,47.6692,-122.37200000000001,1620,1456
6891100260,20141111T000000,830000.0,5,3.5,3700,5400,2.0,0,0,3,9,2890.0,810,2011,0,98053,47.7085,-122.117,3620,5460
91000320,20140923T000000,393000.0,2,1.0,980,3350,1.0,0,0,4,7,980.0,0,1925,0,98103,47.6858,-122.352,1260,4000
2919700109,20140722T000000,350000.0,2,2.5,1280,940,2.0,0,0,3,8,1060.0,220,2006,0,98103,47.6904,-122.36399999999999,1290,2900
4365200445,20140822T000000,400000.0,2,1.75,1250,7680,1.0,0,0,3,7,1250.0,0,1922,1968,98126,47.5242,-122.37100000000001,1250,7680
2923501020,20140929T000000,580000.0,4,2.25,2610,7700,1.0,0,0,3,8,1700.0,910,1977,0,98027,47.5659,-122.089,2260,8266
2122039137,20150413T000000,462500.0,3,2.5,1656,108900,1.0,0,0,4,7,1656.0,0,1985,0,98070,47.3758,-122.425,2030,29859
2721600125,20150205T000000,1175000.0,5,2.75,2560,5618,1.5,0,2,3,8,2220.0,340,1923,0,98109,47.6416,-122.355,2740,4000
627300190,20140812T000000,839000.0,4,2.75,2400,12469,1.0,0,2,4,8,1760.0,640,1958,0,98008,47.5861,-122.11200000000001,2400,10400
736100065,20150310T000000,1250000.0,4,2.25,3300,15375,1.5,0,3,3,8,2820.0,480,1933,1984,98040,47.526,-122.225,3250,15375
9325200160,20140619T000000,540500.0,5,3.75,3090,7415,2.0,0,0,3,8,3090.0,0,2014,0,98166,47.435,-122.329,2790,7425
2473380920,20140813T000000,206325.0,5,2.5,1720,10202,1.5,0,0,3,7,1720.0,0,1970,0,98058,47.4572,-122.167,1720,8478
8594400350,20140520T000000,315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140.0,260,1987,0,98092,47.3029,-122.069,1680,35093
7197800020,20150427T000000,585000.0,4,2.5,2250,4119,2.0,0,0,3,8,2250.0,0,2001,0,98075,47.5973,-122.03399999999999,2290,3115
8099900490,20140515T000000,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640.0,0,1977,0,98075,47.5812,-122.00200000000001,1680,10165
925049318,20140811T000000,475000.0,3,1.75,1550,4054,1.5,0,0,4,7,1550.0,0,1926,0,98115,47.6743,-122.301,1510,3889
7972602490,20141212T000000,220000.0,5,2.5,1760,10200,1.5,0,0,3,6,1760.0,0,1925,0,98106,47.5271,-122.351,1370,7620
250000010,20140924T000000,1750000.0,4,3.5,3845,8400,2.0,0,0,3,10,3845.0,0,2013,0,98004,47.6354,-122.198,1710,8400
5347200175,20150319T000000,299800.0,2,1.0,1310,2814,1.0,0,0,3,6,810.0,500,1944,0,98126,47.5185,-122.376,1300,1344
6300500479,20140819T000000,410000.0,3,2.5,1509,1418,3.0,0,0,3,8,1509.0,0,2014,0,98133,47.7047,-122.34,1509,1991
6749700031,20140609T000000,345000.0,3,2.5,1210,1420,3.0,0,0,3,8,1210.0,0,2008,0,98103,47.6977,-122.34899999999999,1190,1407
1865000110,20140929T000000,365000.0,4,2.5,2540,6688,2.0,0,0,3,9,2540.0,0,2002,0,98092,47.3314,-122.18,2810,6776
2122059216,20150414T000000,422000.0,4,2.5,2930,5973,2.0,0,0,3,10,2930.0,0,2008,0,98030,47.3846,-122.186,3038,7095
8039900086,20140509T000000,251000.0,3,1.75,1220,7250,1.0,0,0,3,7,1220.0,0,1962,0,98045,47.4887,-121.78399999999999,1700,15251
7508700085,20140724T000000,386500.0,3,2.25,2950,8036,1.5,0,0,3,8,1950.0,1000,1963,0,98125,47.7239,-122.31299999999999,2060,7200
5422950170,20141112T000000,405000.0,5,2.5,3370,5092,2.0,0,0,3,7,3370.0,0,2006,0,98038,47.3594,-122.036,2910,5092
4167960330,20150109T000000,270000.0,3,2.0,1820,7750,1.0,0,0,3,8,1820.0,0,1992,0,98023,47.3169,-122.352,2080,8084
6181500340,20140808T000000,359000.0,4,2.5,2575,4725,2.0,0,0,3,8,2575.0,0,2011,0,98001,47.3058,-122.277,2575,5323
3881900445,20140709T000000,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320.0,650,1986,0,98144,47.5868,-122.30799999999999,1280,2150
6163901381,20141204T000000,295000.0,3,1.0,1000,8320,1.0,0,0,5,6,1000.0,0,1951,0,98155,47.7548,-122.316,1090,8450
1320069179,20141104T000000,397000.0,3,2.0,1710,134489,1.0,0,2,5,7,1710.0,0,1952,0,98022,47.2207,-121.984,1700,63823
8682292190,20141215T000000,850000.0,2,2.75,2700,9854,1.0,0,0,3,9,2700.0,0,2012,0,98053,47.7187,-122.024,1440,4168
6638900265,20140925T000000,812000.0,4,2.5,2270,5000,2.0,0,0,3,9,2270.0,0,2014,0,98117,47.6916,-122.37,1210,5000
4083801395,20140724T000000,780000.0,3,2.75,1970,2600,2.5,0,0,3,8,1970.0,0,1924,1994,98103,47.663000000000004,-122.335,1680,3120
1091500120,20150213T000000,310000.0,4,2.75,1950,9720,1.0,0,0,3,7,1400.0,550,1986,0,98031,47.3969,-122.205,2300,10530
9547200340,20150120T000000,520000.0,3,2.75,1700,3264,1.0,0,0,3,7,1060.0,640,1919,0,98115,47.6767,-122.311,1880,4080
2414600255,20150403T000000,336750.0,4,2.25,1720,7803,1.0,0,0,3,8,1350.0,370,1955,0,98146,47.5119,-122.337,1720,7803
9508850120,20140627T000000,602000.0,4,1.75,2420,37800,1.0,0,0,4,8,1880.0,540,1981,0,98053,47.6688,-122.024,2780,35532
5422950020,20140630T000000,345000.0,4,2.5,2280,5000,2.0,0,0,3,7,2280.0,0,2006,0,98038,47.3593,-122.037,2910,5000
3626039250,20150428T000000,283000.0,2,1.0,940,6350,1.0,0,0,4,5,940.0,0,1942,0,98103,47.698,-122.35700000000001,1490,6350
793200100,20141218T000000,360000.0,3,1.25,2350,6200,1.0,0,0,4,7,1320.0,1030,1966,0,98007,47.5979,-122.135,2140,9543
1689400375,20140805T000000,1450000.0,4,3.25,3100,3900,2.0,0,2,5,9,2090.0,1010,1923,0,98109,47.6385,-122.348,2110,3900
1775900220,20140922T000000,300000.0,3,1.5,1320,15053,1.0,0,0,3,7,1320.0,0,1979,0,98072,47.7405,-122.095,1250,13368
1652500010,20150326T000000,2328000.0,4,3.5,4420,20759,2.0,0,0,3,11,4420.0,0,2003,0,98004,47.6354,-122.221,3020,20666
1428000970,20140521T000000,540000.0,3,1.75,1300,62290,1.0,0,0,3,7,1300.0,0,1983,0,98053,47.6529,-121.979,1850,52272
7511210310,20140709T000000,720500.0,4,2.5,3350,35298,2.0,0,0,4,9,3350.0,0,1985,0,98053,47.6506,-122.036,2620,35604
1959701890,20140729T000000,865000.0,4,1.75,1800,4180,2.0,0,3,4,8,1800.0,0,1921,0,98102,47.6462,-122.318,2180,4620
8687800065,20140702T000000,305000.0,2,1.0,2160,12960,1.0,0,0,3,7,1360.0,800,1968,0,98168,47.4702,-122.26100000000001,2070,12960
2523400205,20150421T000000,510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060.0,800,1940,0,98136,47.5573,-122.39200000000001,1710,5100
3126069068,20150424T000000,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560.0,0,1962,0,98052,47.6945,-122.09299999999999,2560,14764
9346700150,20140702T000000,552000.0,3,2.5,1840,9900,1.0,0,0,3,9,1840.0,0,1978,0,98007,47.6131,-122.15100000000001,2730,9900
3235390100,20150203T000000,377000.0,4,2.5,2170,11511,2.0,0,0,3,8,2170.0,0,1992,0,98031,47.3886,-122.18799999999999,1900,8961
9485300560,20140725T000000,325000.0,4,2.75,2110,6838,2.0,0,0,4,8,2110.0,0,1991,0,98031,47.3877,-122.171,2100,7280
3905120330,20141110T000000,575000.0,4,2.5,2040,5508,2.0,0,0,4,8,2040.0,0,1996,0,98029,47.5719,-122.007,2130,5496
3530470190,20150505T000000,220000.0,1,1.5,1100,3451,1.5,0,0,4,8,1100.0,0,1978,0,98198,47.3829,-122.322,1400,4560
7120000210,20150122T000000,275000.0,2,2.5,1340,5995,2.0,0,0,3,7,1340.0,0,1989,0,98028,47.7366,-122.23299999999999,1540,6616
1789900065,20140709T000000,215000.0,3,1.75,1770,29004,1.0,0,0,3,8,1770.0,0,1959,0,98023,47.3204,-122.36399999999999,2300,24534
1774000330,20140707T000000,437000.0,3,1.75,2220,17568,1.0,0,0,4,8,2220.0,0,1967,0,98072,47.748999999999995,-122.083,2070,11745
5631500905,20140723T000000,272925.0,2,1.0,1280,5728,1.5,0,0,5,6,1280.0,0,1941,0,98028,47.7477,-122.23200000000001,2480,9775
2025700430,20140826T000000,269500.0,3,2.0,1640,8395,1.0,0,0,4,7,1640.0,0,1991,0,98038,47.348,-122.035,1510,7180
2591020560,20140702T000000,481015.0,3,2.25,1550,5511,2.0,0,0,3,8,1550.0,0,1987,0,98033,47.6946,-122.185,1620,5511
2557000090,20150115T000000,238000.0,4,2.5,1690,7260,1.0,0,0,3,7,1080.0,610,1979,0,98023,47.3001,-122.368,1690,7700
2425049061,20140825T000000,2200000.0,3,2.0,3570,30456,1.0,0,1,3,8,2070.0,1500,1946,1982,98039,47.6413,-122.24,3570,27418
3023039231,20140714T000000,650000.0,1,1.0,920,91476,1.5,0,0,3,6,920.0,0,1996,2002,98070,47.448,-122.47200000000001,1746,91476
8820903380,20140728T000000,452000.0,6,2.25,2660,13579,2.0,0,0,3,7,2660.0,0,1937,1990,98125,47.7142,-122.286,1120,8242
8929000030,20140821T000000,419990.0,3,2.5,1690,1689,2.0,0,0,3,8,1150.0,540,2014,0,98029,47.5528,-121.999,1540,1689
492000475,20141211T000000,245000.0,4,1.5,2010,7561,1.5,0,0,4,7,1890.0,120,1921,0,98002,47.31100000000001,-122.227,1420,6564
3901100055,20141222T000000,350000.0,3,1.75,1010,8580,1.0,0,0,3,7,1010.0,0,1961,0,98033,47.6703,-122.17399999999999,1500,8580
357000135,20150218T000000,1900000.0,4,2.5,3070,7830,2.0,0,2,3,11,1970.0,1100,2009,0,98144,47.593,-122.291,2440,4682
726059048,20140926T000000,490500.0,3,2.0,3000,21883,2.0,0,0,3,7,1970.0,1030,1998,0,98011,47.7599,-122.214,2280,14025
2909300150,20140714T000000,675000.0,4,2.5,2900,5505,2.0,0,0,3,8,2900.0,0,2002,0,98074,47.6063,-122.02,2970,5251
3956100190,20141121T000000,488000.0,3,1.75,2180,14734,2.0,0,0,3,9,2180.0,0,1990,0,98045,47.4831,-121.76700000000001,2300,21618
5151600195,20150504T000000,283200.0,4,1.75,1830,12540,1.0,0,0,4,8,1130.0,700,1958,0,98003,47.3348,-122.324,2020,12540
5700004028,20150417T000000,2450000.0,4,4.25,4250,6552,2.0,0,3,4,10,2870.0,1380,2008,0,98144,47.5747,-122.28299999999999,3640,8841
7568700740,20140521T000000,430000.0,3,2.75,2550,11160,2.0,0,0,3,8,2550.0,0,1994,0,98155,47.7351,-122.323,1020,7440
2124089028,20140714T000000,279000.0,3,1.75,1430,39160,1.0,0,0,3,7,900.0,530,1925,1987,98065,47.5513,-121.801,1430,40860
7883603390,20150401T000000,270000.0,4,1.75,1560,4290,2.0,0,0,3,7,1560.0,0,1994,0,98108,47.5292,-122.323,1250,6000
2025059150,20140702T000000,1038000.0,4,1.75,1440,13296,1.0,0,0,4,8,1440.0,0,1967,0,98004,47.63399999999999,-122.204,3520,10802
8682281080,20140617T000000,738500.0,3,2.5,2300,6009,1.0,0,0,3,8,2300.0,0,2005,0,98053,47.7067,-122.01299999999999,1640,5931
3425059219,20140929T000000,1150000.0,3,2.25,3250,34848,1.0,0,0,3,10,2260.0,990,2006,0,98005,47.6077,-122.15799999999999,2770,21512
2524049018,20141205T000000,1406890.0,5,2.25,3580,16789,2.0,0,0,5,9,3580.0,0,1966,0,98040,47.5364,-122.23899999999999,3390,17000
2877101031,20140702T000000,512031.0,3,1.75,1540,3000,1.0,0,2,3,7,770.0,770,1920,0,98117,47.6769,-122.36,1420,4200
5101400994,20140717T000000,361600.0,2,1.0,760,6380,1.0,0,0,3,6,760.0,0,1941,0,98115,47.6914,-122.31,1590,6380
9290800050,20150324T000000,567500.0,3,1.75,2570,14033,1.0,0,2,4,8,2570.0,0,1953,0,98166,47.4335,-122.338,2550,16100
148000475,20140528T000000,1400000.0,4,3.25,4700,9160,1.0,0,4,3,11,2520.0,2180,2005,0,98116,47.5744,-122.406,2240,8700
9407100730,20150129T000000,329000.0,3,1.75,1230,10725,1.0,0,0,3,7,1230.0,0,1980,0,98045,47.4431,-121.772,1250,10170
8929000090,20140702T000000,484998.0,4,2.5,1540,1870,2.0,0,0,3,8,1540.0,0,2014,0,98029,47.5524,-121.999,1540,1619
2320069206,20150325T000000,219000.0,3,1.0,1250,8276,1.5,0,0,5,6,1250.0,0,1939,0,98022,47.2092,-121.99700000000001,1250,8792
8645540040,20140725T000000,317000.0,3,2.0,1790,8228,1.0,0,0,3,7,1390.0,400,1980,0,98058,47.4658,-122.17200000000001,1880,8228
1703400470,20141219T000000,375000.0,2,1.0,980,3915,1.0,0,0,4,7,980.0,0,1919,0,98118,47.5589,-122.29,1425,1576
8127700390,20141215T000000,1280000.0,4,3.5,4340,5500,2.0,0,0,3,10,2850.0,1490,2008,0,98199,47.6427,-122.397,1290,5500
3626039228,20140918T000000,408000.0,3,1.0,1380,7015,1.5,0,0,4,7,1380.0,0,1925,0,98117,47.6987,-122.36,1160,6700
8687800150,20141120T000000,294000.0,3,2.0,1650,11256,1.0,0,0,4,7,1250.0,400,1957,0,98168,47.4707,-122.26,1860,11256
3034200087,20141212T000000,659950.0,5,3.0,3010,7357,2.0,0,0,3,9,3010.0,0,2008,0,98133,47.7226,-122.33,2370,8050
8665000040,20140730T000000,360000.0,4,2.5,3200,7282,2.0,0,0,3,9,3200.0,0,2007,0,98188,47.4318,-122.286,3030,7290
7504001430,20141023T000000,539000.0,3,1.5,1740,12000,2.0,0,0,3,9,1740.0,0,1974,0,98074,47.6276,-122.053,2580,12224
185000118,20150223T000000,212000.0,4,2.0,1880,7500,1.0,0,0,5,6,980.0,900,1946,0,98178,47.495,-122.266,1670,14350
5379800810,20140807T000000,198000.0,2,1.0,790,14200,1.0,0,0,3,7,790.0,0,1951,0,98188,47.458999999999996,-122.285,1430,10000
9828701741,20141021T000000,489000.0,2,2.75,1465,972,2.0,0,0,3,7,1050.0,415,2006,0,98112,47.621,-122.29799999999999,1480,1430
3918400028,20141021T000000,367000.0,3,2.25,1400,1320,3.0,0,2,3,8,1400.0,0,2006,0,98133,47.7147,-122.35600000000001,1490,1449
7852160170,20150422T000000,1210000.0,4,3.75,4980,18069,2.0,0,3,3,11,4980.0,0,2006,0,98065,47.5348,-121.85600000000001,4080,14577
686300450,20140708T000000,720000.0,4,2.25,2410,8400,2.0,0,0,5,8,2410.0,0,1965,0,98008,47.626000000000005,-122.119,1910,8056
2795000060,20141222T000000,722500.0,5,2.25,3700,7207,1.0,0,1,5,8,1850.0,1850,1970,0,98177,47.7736,-122.37100000000001,2340,7900
1138000160,20140908T000000,343000.0,3,1.0,1120,7250,1.0,0,0,4,7,1120.0,0,1972,0,98034,47.7143,-122.211,1340,7302
2071700010,20141119T000000,340000.0,3,2.25,2580,7434,1.0,0,0,3,7,1630.0,950,1963,0,98133,47.7446,-122.33200000000001,1920,7737
3531900060,20140802T000000,345000.0,2,1.0,860,8250,1.0,0,0,3,7,860.0,0,1940,0,98133,47.7132,-122.334,1780,11200
2420069201,20141107T000000,267000.0,3,2.0,1390,6005,2.0,0,0,3,8,1390.0,0,2005,0,98022,47.2117,-121.99,1264,5550
2726079061,20140507T000000,535000.0,3,1.75,2720,149410,1.5,0,0,3,9,2720.0,0,1988,0,98014,47.7092,-121.89200000000001,2560,149410
6381500170,20150116T000000,365000.0,2,1.0,910,7617,1.0,0,0,3,6,910.0,0,1936,0,98125,47.7332,-122.305,1310,6624
2895810200,20141002T000000,265000.0,3,2.5,1400,3368,2.0,0,0,3,7,1400.0,0,2013,0,98146,47.5134,-122.34200000000001,1400,4316
3630180400,20140626T000000,826000.0,4,2.5,3060,7140,2.0,0,0,3,9,3060.0,0,2006,0,98027,47.5393,-121.99799999999999,3240,6218
8562770350,20141206T000000,615000.0,3,3.5,2710,3326,2.0,0,0,3,8,1650.0,1060,2005,0,98027,47.5371,-122.073,2280,2738
2922059212,20150109T000000,480000.0,6,5.0,3028,18055,2.0,0,0,3,7,3028.0,0,2005,0,98030,47.3651,-122.197,1400,34575
3178100065,20140925T000000,676101.0,4,1.5,2270,6010,1.0,0,0,3,8,1290.0,980,1954,0,98115,47.6743,-122.26899999999999,2120,5987
2520069100,20141016T000000,275000.0,4,2.0,1960,30480,1.0,0,2,4,7,1060.0,900,1972,0,98022,47.1924,-121.988,1460,8914
6977000040,20140823T000000,625000.0,4,3.0,2190,12825,1.0,0,0,3,9,1520.0,670,1989,0,98034,47.7107,-122.229,3050,4673
1797500530,20150505T000000,655100.0,1,1.0,1220,4160,1.0,0,0,3,7,1220.0,0,1922,0,98115,47.6746,-122.315,1970,4200
1437900020,20150225T000000,450000.0,3,1.5,1340,7200,1.0,0,0,3,7,1340.0,0,1972,0,98034,47.718,-122.193,1730,8820
5300200085,20140702T000000,262000.0,5,1.0,1870,7800,1.0,0,0,3,7,1580.0,290,1962,0,98168,47.5127,-122.321,1740,7808
5728000060,20140801T000000,605000.0,3,1.75,1850,8823,1.0,0,0,4,8,1370.0,480,1973,0,98008,47.6379,-122.11200000000001,1880,7580
6705900070,20141028T000000,324000.0,3,2.5,1940,8347,2.0,0,0,3,8,1940.0,0,1990,0,98042,47.3654,-122.164,1940,7131
4021100095,20150121T000000,290000.0,4,1.75,1820,22043,2.5,0,0,4,7,1820.0,0,1918,0,98155,47.7606,-122.28,1880,19961
123039633,20140909T000000,359950.0,3,1.75,1570,6975,1.0,0,0,3,7,1040.0,530,1979,0,98126,47.5137,-122.37,1280,7813
7211400760,20140528T000000,277000.0,4,1.0,1450,6250,1.0,0,0,3,6,990.0,460,1964,0,98146,47.5131,-122.35700000000001,1440,4000
7686204750,20150121T000000,205000.0,4,1.5,1420,8063,1.0,0,0,3,7,940.0,480,1962,0,98198,47.4174,-122.316,1330,7515
